Data,Produto,Categoria,Região,Vendedor,Vendas,Quantidade,Custo,Lucro,Cidade,Latitude,Longitude
2023-08-18,Headphone,Armazenamento,Sul,Bruno Costa,930,28,5531.9211247365065,-4601.92,Florianópolis,-27.593372,-48.518013
2024-07-16,Mouse,Armazenamento,Norte,Eva Santos,1169,14,2415.335774312,-1246.34,Belém,-1.422062,-48.490786
2024-03-13,SSD,Periféricos,Sul,Bruno Costa,11607,13,7314.230470259134,4292.77,Florianópolis,-27.633814,-48.590794
2023-01-27,SSD,Informática,Leste,Eva Santos,1553,3,2262.408827360132,-709.4099999999999,Desconhecida,,
2023-08-14,Headphone,Periféricos,Oeste,Eva Santos,1576,4,6422.4111978405135,-4846.41,Desconhecida,,
2025-03-08,Memória RAM,Armazenamento,Sul,Carla Dias,9005,27,7352.604690095146,1652.3999999999996,Joinville,-26.323111,-48.824431
2023-10-11,Teclado,Armazenamento,Sul,Bruno Costa,6018,20,4855.790416204899,1162.21,Porto Alegre,-30.083132,-51.184983
2025-05-28,Memória RAM,Periféricos,Oeste,Bruno Costa,10989,15,6440.205245698136,4548.79,Desconhecida,,
2025-08-17,Headphone,Armazenamento,Oeste,Carla Dias,160,15,6350.225185677833,-6190.23,Desconhecida,,
2024-03-28,SSD,Periféricos,Oeste,Diego Lima,6480,27,1609.8093888781607,4870.1900000000005,Desconhecida,,
2025-10-16,Mouse,Armazenamento,Leste,Bruno Costa,9380,21,5369.96183088099,4010.04,Desconhecida,,
2025-03-26,SSD,Informática,Oeste,Ana Silva,2975,13,820.2660602831929,2154.73,Desconhecida,,
2024-10-20,Memória RAM,Informática,Norte,Carla Dias,7614,9,4102.173133648852,3511.83,Rio Branco,-9.954859,-67.836116
2024-06-30,Mouse,Armazenamento,Sul,Bruno Costa,3153,28,1364.9055412733735,1788.09,Londrina,-23.290411,-51.218527
2025-12-08,Headset,Periféricos,Oeste,Diego Lima,9417,25,3377.488030467739,6039.51,Desconhecida,,
2023-01-17,Webcam,Informática,Oeste,Bruno Costa,7345,10,6677.218031611626,667.7799999999997,Desconhecida,,
2023-06-07,SSD,Periféricos,Leste,Eva Santos,6870,29,7898.369289871219,-1028.37,Desconhecida,,
2024-04-21,Headphone,Armazenamento,Leste,Ana Silva,3238,12,2598.2418667441725,639.7600000000002,Desconhecida,,
2025-12-05,Headset,Periféricos,Sul,Carla Dias,1939,14,4293.089134362759,-2354.09,Maringá,-23.45634,-51.938475
2024-06-01,Webcam,Informática,Norte,Eva Santos,3186,1,4129.480353014269,-943.4799999999996,Palmas,-10.259843,-48.366295
2023-04-09,Headphone,Periféricos,Sul,Diego Lima,7527,14,7638.859957862042,-111.85999999999969,Maringá,-23.427122,-51.936367
2025-11-26,Teclado,Periféricos,Oeste,Eva Santos,7748,14,3870.3831608675664,3877.62,Desconhecida,,
2023-10-07,Headphone,Armazenamento,Norte,Eva Santos,4988,8,5616.921146765607,-628.9200000000001,Rio Branco,-9.93469,-67.870435
2024-05-11,Mouse,Armazenamento,Norte,Diego Lima,6022,16,7380.5707262195265,-1358.5699999999997,Boa Vista,2.802706,-60.67678
2023-10-29,Mouse,Armazenamento,Norte,Eva Santos,3803,14,3037.1581915317734,765.8400000000001,Belém,-1.447155,-48.490871
2023-06-30,Teclado,Informática,Norte,Carla Dias,11517,1,7224.80812690347,4292.19,Manaus,-3.144633,-59.987341
2024-08-29,Headset,Informática,Sul,Bruno Costa,4449,16,7346.253277376827,-2897.25,Curitiba,-25.414641,-49.258385
2024-11-30,Webcam,Armazenamento,Leste,Eva Santos,9418,18,7450.847031419675,1967.15,Desconhecida,,
2025-09-19,Headphone,Armazenamento,Leste,Carla Dias,1123,7,2221.933788933697,-1098.9299999999998,Desconhecida,,
2023-07-10,Mouse,Informática,Oeste,Bruno Costa,7233,15,3250.8163066180714,3982.18,Desconhecida,,
2023-09-10,Headset,Informática,Leste,Bruno Costa,5644,24,6973.535593147559,-1329.54,Desconhecida,,
2025-09-07,Teclado,Informática,Leste,Eva Santos,10207,17,2924.5616483009167,7282.44,Desconhecida,,
2025-07-16,Memória RAM,Informática,Leste,Carla Dias,11467,19,4834.00402083336,6633.0,Desconhecida,,
2023-05-08,SSD,Armazenamento,Leste,Eva Santos,9641,23,1014.9916974996116,8626.01,Desconhecida,,
2023-01-18,Memória RAM,Informática,Oeste,Diego Lima,3556,13,525.6979058410268,3030.3,Desconhecida,,
2024-07-19,Memória RAM,Armazenamento,Sul,Bruno Costa,5300,9,3342.992396778007,1957.01,Maringá,-23.460002,-51.943445
2024-07-23,Mouse,Periféricos,Norte,Eva Santos,9500,24,4665.0189381343225,4834.98,Macapá,0.076634,-51.056317
2024-11-16,Teclado,Periféricos,Leste,Bruno Costa,3279,24,3190.176977802816,88.82000000000016,Desconhecida,,
2024-09-17,Headphone,Informática,Sul,Carla Dias,254,15,4655.667299673869,-4401.67,Florianópolis,-27.642918,-48.505254
2025-05-03,Memória RAM,Periféricos,Leste,Ana Silva,7583,25,4159.4682592805375,3423.53,Desconhecida,,
2025-08-19,Memória RAM,Periféricos,Leste,Eva Santos,7839,26,5510.801255945721,2328.2,Desconhecida,,
2023-06-04,Webcam,Periféricos,Norte,Eva Santos,3717,3,5224.296854037887,-1507.3000000000002,Belém,-1.477998,-48.469897
2024-05-04,Mouse,Informática,Norte,Bruno Costa,4498,24,3440.0259693961143,1057.9699999999998,Macapá,0.083081,-51.057364
2025-02-23,Mouse,Informática,Norte,Carla Dias,4540,1,3445.962304125317,1094.04,Boa Vista,2.821251,-60.649657
2023-09-03,Headphone,Periféricos,Leste,Diego Lima,6961,16,1194.9644528968774,5766.04,Desconhecida,,
2025-11-28,SSD,Armazenamento,Leste,Carla Dias,1331,8,4144.849491003957,-2813.8500000000004,Desconhecida,,
2025-01-28,Headset,Periféricos,Leste,Eva Santos,4794,29,4730.458694834718,63.53999999999997,Desconhecida,,
2024-06-21,Webcam,Informática,Norte,Diego Lima,11480,23,3853.796027042304,7626.2,Macapá,0.028909,-51.06409
2025-07-09,Mouse,Informática,Oeste,Carla Dias,6023,13,2659.602093889032,3363.4,Desconhecida,,
2024-02-12,Webcam,Informática,Sul,Ana Silva,4544,8,5795.456470473748,-1251.46,Londrina,-23.256042,-51.190777
2024-06-08,Mouse,Periféricos,Oeste,Bruno Costa,3684,17,671.3202255901746,3012.68,Desconhecida,,
2025-04-07,Webcam,Armazenamento,Leste,Carla Dias,5994,22,7322.3677284520545,-1328.37,Desconhecida,,
2025-06-21,Teclado,Informática,Leste,Carla Dias,6089,23,243.4960412026828,5845.5,Desconhecida,,
2023-02-05,Memória RAM,Informática,Oeste,Ana Silva,11469,14,7701.813056831161,3767.19,Desconhecida,,
2024-11-15,Mouse,Periféricos,Leste,Eva Santos,6625,27,3741.8563594025263,2883.14,Desconhecida,,
2023-01-20,Webcam,Armazenamento,Sul,Bruno Costa,1924,21,3348.345956508046,-1424.35,Porto Alegre,-30.005232,-51.259218
2023-11-17,Headset,Periféricos,Leste,Carla Dias,8433,21,2111.0366183084498,6321.96,Desconhecida,,
2024-05-26,Teclado,Informática,Sul,Diego Lima,596,7,159.7633878716827,436.24,Joinville,-26.26203,-48.816442
2024-02-04,Teclado,Armazenamento,Oeste,Carla Dias,258,27,2256.3388942206543,-1998.34,Desconhecida,,
2024-10-15,Headset,Armazenamento,Oeste,Bruno Costa,3389,15,946.4474096458448,2442.55,Desconhecida,,
2025-08-29,Webcam,Informática,Leste,Carla Dias,6081,16,5305.781074131686,775.2200000000003,Desconhecida,,
2024-04-15,Headphone,Armazenamento,Sul,Ana Silva,4203,19,2607.073780780152,1595.9299999999998,Londrina,-23.267954,-51.145657
2025-04-13,Headset,Armazenamento,Leste,Carla Dias,4687,6,6156.060280956999,-1469.0600000000004,Desconhecida,,
2024-12-27,Webcam,Periféricos,Norte,Carla Dias,6511,23,1718.7762037812463,4792.22,Rio Branco,-10.001946,-67.81271
2025-05-03,Headset,Informática,Norte,Diego Lima,1395,1,7209.860070862307,-5814.86,Belém,-1.50535,-48.488737
2023-02-20,Headset,Informática,Norte,Ana Silva,2870,12,4222.013599638194,-1352.0100000000002,Palmas,-10.231371,-48.371339
2024-07-28,Mouse,Informática,Norte,Ana Silva,8619,18,986.8890760343328,7632.11,Rio Branco,-9.935837,-67.807739
2023-05-30,Webcam,Informática,Leste,Carla Dias,11398,16,3254.694266375553,8143.309999999999,Desconhecida,,
2023-11-10,Headphone,Informática,Norte,Diego Lima,7891,12,1717.543350632512,6173.46,Porto Velho,-8.776397,-63.865066
2024-07-23,Memória RAM,Armazenamento,Sul,Carla Dias,5255,20,1661.5085752519792,3593.49,Blumenau,-26.910368,-49.076406
2023-11-01,Mouse,Periféricos,Oeste,Carla Dias,3072,13,4090.448322205495,-1018.4499999999998,Desconhecida,,
2024-11-12,Headset,Informática,Oeste,Bruno Costa,2663,8,5401.384763840071,-2738.38,Desconhecida,,
2025-04-17,Memória RAM,Periféricos,Norte,Bruno Costa,9180,27,7300.016187587152,1879.98,Porto Velho,-8.777007,-63.878636
2025-12-13,SSD,Periféricos,Norte,Diego Lima,2951,29,4057.123125248135,-1106.12,Porto Velho,-8.711326,-63.920764
2025-09-29,Memória RAM,Armazenamento,Norte,Eva Santos,7131,26,7729.443098461975,-598.4399999999996,Rio Branco,-9.984606,-67.861218
2024-03-19,Headset,Informática,Leste,Bruno Costa,8371,22,7537.748028421081,833.25,Desconhecida,,
2024-09-04,Headset,Armazenamento,Oeste,Eva Santos,6652,1,6931.295237476134,-279.3000000000002,Desconhecida,,
2025-09-19,Webcam,Informática,Norte,Ana Silva,6188,26,4039.819938502355,2148.18,Manaus,-3.07747,-60.022008
2023-09-21,Webcam,Armazenamento,Sul,Bruno Costa,6379,21,1195.9592340088295,5183.04,Joinville,-26.341063,-48.862162
2025-12-12,Mouse,Periféricos,Norte,Bruno Costa,9599,7,1805.8034009378484,7793.2,Manaus,-3.148802,-60.069933
2025-09-30,Headphone,Informática,Oeste,Diego Lima,514,15,5209.546421478847,-4695.55,Desconhecida,,
2023-01-05,Mouse,Periféricos,Norte,Eva Santos,1950,29,3420.299443850833,-1470.3000000000002,Manaus,-3.134671,-60.029662
2025-02-12,Teclado,Periféricos,Oeste,Bruno Costa,6108,22,1242.6689234916516,4865.33,Desconhecida,,
2025-05-26,Headset,Armazenamento,Norte,Bruno Costa,9246,13,3873.6319544233374,5372.37,Macapá,0.013354,-51.0297
2025-09-18,Memória RAM,Informática,Sul,Diego Lima,7586,13,218.0499203762037,7367.95,Caxias do Sul,-29.19429,-51.196866
2025-06-02,SSD,Periféricos,Norte,Diego Lima,4943,28,5892.451337524778,-949.4499999999998,Palmas,-10.246146,-48.300068
2023-02-16,Headset,Armazenamento,Sul,Eva Santos,10520,9,662.7638523583516,9857.24,Blumenau,-26.910326,-49.050756
2025-05-16,Headset,Informática,Sul,Ana Silva,11192,24,5062.579869703983,6129.42,Curitiba,-25.454263,-49.291051
2025-04-02,Mouse,Informática,Norte,Ana Silva,8310,15,6360.641636394747,1949.36,Porto Velho,-8.795656,-63.862969
2025-07-24,SSD,Periféricos,Sul,Carla Dias,11178,4,1130.539485675407,10047.46,Curitiba,-25.422251,-49.244103
2024-10-17,SSD,Informática,Leste,Bruno Costa,329,13,4187.618430074819,-3858.62,Desconhecida,,
2023-09-26,SSD,Periféricos,Norte,Eva Santos,4023,27,6250.214713726999,-2227.21,Belém,-1.458174,-48.44073
2024-01-05,Mouse,Informática,Norte,Bruno Costa,4110,12,2144.216961675451,1965.78,Boa Vista,2.854964,-60.635545
2024-09-27,Headset,Armazenamento,Sul,Eva Santos,1336,5,1370.2994165728232,-34.299999999999955,Londrina,-23.275741,-51.201082
2024-10-18,Mouse,Periféricos,Sul,Eva Santos,923,7,2747.6073588622585,-1824.61,Porto Alegre,-30.074411,-51.202408
2023-04-30,Webcam,Periféricos,Norte,Eva Santos,4610,8,4473.217478539861,136.77999999999977,Macapá,0.080435,-51.068127
2025-04-10,Webcam,Informática,Leste,Bruno Costa,502,5,4636.21439124962,-4134.21,Desconhecida,,
2025-12-17,Mouse,Informática,Sul,Diego Lima,7093,9,1116.540560984881,5976.46,Blumenau,-26.9591,-49.111992
2025-01-10,SSD,Periféricos,Sul,Bruno Costa,5352,14,3703.945273577856,1648.0500000000002,Blumenau,-26.944793,-49.109547
2023-04-27,Headset,Informática,Oeste,Eva Santos,5494,26,2204.794988672744,3289.21,Desconhecida,,
2025-03-01,Mouse,Armazenamento,Leste,Carla Dias,4657,12,6748.83180707441,-2091.83,Desconhecida,,
2025-10-09,Mouse,Informática,Leste,Ana Silva,4980,4,2563.515045947124,2416.48,Desconhecida,,
2025-12-17,Mouse,Armazenamento,Norte,Eva Santos,11370,20,6722.539834308168,4647.46,Rio Branco,-9.955581,-67.854198
2024-09-25,Teclado,Armazenamento,Leste,Carla Dias,267,29,3474.2317318061937,-3207.23,Desconhecida,,
2024-05-27,Webcam,Armazenamento,Norte,Diego Lima,631,8,5834.55926534551,-5203.56,Manaus,-3.127339,-60.071534
2025-03-12,Memória RAM,Armazenamento,Oeste,Eva Santos,4437,17,4119.677010069618,317.3199999999997,Desconhecida,,
2024-07-13,SSD,Armazenamento,Leste,Carla Dias,10979,8,5005.943983117334,5973.06,Desconhecida,,
2024-05-02,Headphone,Informática,Sul,Eva Santos,6952,21,3211.2235660221545,3740.78,Florianópolis,-27.612091,-48.554867
2025-06-15,Memória RAM,Armazenamento,Oeste,Bruno Costa,8448,29,6164.197601035326,2283.8,Desconhecida,,
2024-12-04,SSD,Informática,Norte,Carla Dias,4627,27,3447.499917903374,1179.5,Macapá,0.010935,-51.087151
2024-08-03,Headphone,Armazenamento,Oeste,Bruno Costa,6683,1,3703.0962409597096,2979.9,Desconhecida,,
2025-02-28,Teclado,Periféricos,Norte,Bruno Costa,393,20,4180.015052389181,-3787.02,Palmas,-10.276275,-48.341226
2025-05-10,Mouse,Armazenamento,Oeste,Carla Dias,10974,2,6668.047017616989,4305.95,Desconhecida,,
2023-09-04,Teclado,Periféricos,Norte,Ana Silva,7162,4,5302.281114523602,1859.7200000000005,Boa Vista,2.819577,-60.654644
2023-06-03,Teclado,Armazenamento,Leste,Carla Dias,1015,24,2845.350261600738,-1830.35,Desconhecida,,
2025-09-23,Memória RAM,Armazenamento,Sul,Ana Silva,11323,21,5388.931501133819,5934.07,Florianópolis,-27.553518,-48.597074
2024-11-27,Headset,Armazenamento,Norte,Eva Santos,9903,1,5168.018458227933,4734.98,Manaus,-3.150168,-60.068572
2025-12-28,Memória RAM,Periféricos,Oeste,Eva Santos,5479,7,7453.672664967258,-1974.67,Desconhecida,,
2025-12-06,Webcam,Periféricos,Norte,Carla Dias,753,1,6744.018173320772,-5991.02,Macapá,0.041821,-51.06038
2025-10-05,Headphone,Armazenamento,Norte,Eva Santos,5906,9,5207.779636109885,698.2200000000003,Belém,-1.420856,-48.539726
2023-04-04,Mouse,Informática,Norte,Diego Lima,11404,3,2784.736316617625,8619.26,Belém,-1.443888,-48.523926
2025-08-15,Memória RAM,Armazenamento,Oeste,Bruno Costa,4168,12,6254.245474981255,-2086.25,Desconhecida,,
2025-10-08,Headphone,Periféricos,Sul,Bruno Costa,5342,19,4635.649681057384,706.3500000000004,Maringá,-23.445074,-51.891421
2024-03-28,SSD,Armazenamento,Leste,Ana Silva,2165,15,7883.338305759141,-5718.34,Desconhecida,,
2025-06-30,Headphone,Periféricos,Sul,Eva Santos,10000,22,2040.248538272848,7959.75,Blumenau,-26.933246,-49.034784
2023-08-06,SSD,Periféricos,Norte,Ana Silva,3530,16,710.8742601726246,2819.13,Palmas,-10.26726,-48.294379
2024-04-18,Memória RAM,Periféricos,Oeste,Bruno Costa,3920,10,633.5431501525456,3286.46,Desconhecida,,
2024-03-07,Webcam,Armazenamento,Sul,Bruno Costa,5979,22,5149.040675745308,829.96,Caxias do Sul,-29.186036,-51.221589
2023-12-07,Memória RAM,Periféricos,Norte,Eva Santos,1763,29,7518.941012979269,-5755.94,Porto Velho,-8.808217,-63.915752
2024-07-04,SSD,Periféricos,Leste,Diego Lima,2029,27,95.30076118872108,1933.7,Desconhecida,,
2023-12-23,Headphone,Armazenamento,Leste,Diego Lima,5522,27,5828.106691905597,-306.1099999999997,Desconhecida,,
2023-01-23,Headphone,Periféricos,Leste,Eva Santos,4258,6,5283.956245660928,-1025.96,Desconhecida,,
2024-06-05,SSD,Armazenamento,Norte,Eva Santos,10688,29,5879.849202378169,4808.15,Manaus,-3.109617,-60.059097
2025-03-12,Teclado,Periféricos,Oeste,Ana Silva,9441,17,2894.8108215576976,6546.1900000000005,Desconhecida,,
2025-01-31,Webcam,Informática,Sul,Eva Santos,9416,21,6578.331841690212,2837.67,Blumenau,-26.952106,-49.065371
2024-03-17,Headset,Informática,Leste,Diego Lima,9128,28,434.07889683738665,8693.92,Desconhecida,,
2025-02-07,Mouse,Periféricos,Norte,Eva Santos,298,22,6063.014316926458,-5765.01,Palmas,-10.199792,-48.315836
2025-10-12,Headphone,Informática,Norte,Ana Silva,1904,24,2195.209775484775,-291.21000000000004,Manaus,-3.156309,-59.98197
2024-05-30,Mouse,Armazenamento,Sul,Ana Silva,10511,29,3856.5551768759274,6654.4400000000005,Curitiba,-25.42478,-49.261121
2025-11-05,Headset,Informática,Leste,Ana Silva,7528,17,6595.279270733186,932.7200000000004,Desconhecida,,
2025-03-02,Memória RAM,Periféricos,Norte,Ana Silva,6831,21,2229.1635587138053,4601.84,Palmas,-10.239643,-48.344824
2023-12-02,Mouse,Periféricos,Sul,Carla Dias,3906,19,1546.8434922196363,2359.16,Florianópolis,-27.561775,-48.596184
2023-09-15,Headset,Armazenamento,Oeste,Eva Santos,9521,18,5476.000427955243,4045.0,Desconhecida,,
2024-05-11,SSD,Periféricos,Oeste,Bruno Costa,11651,11,4304.487540733892,7346.51,Desconhecida,,
2025-06-14,Teclado,Armazenamento,Oeste,Eva Santos,10765,24,4154.078640469781,6610.92,Desconhecida,,
2023-06-09,Headphone,Informática,Leste,Carla Dias,9266,7,2113.6145630602723,7152.389999999999,Desconhecida,,
2025-05-01,Headset,Informática,Sul,Ana Silva,5542,10,356.25202209461906,5185.75,Londrina,-23.281923,-51.162906
2024-11-20,Mouse,Armazenamento,Sul,Carla Dias,9945,7,3329.3315755871977,6615.67,Florianópolis,-27.547058,-48.556073
2024-01-15,Headphone,Armazenamento,Norte,Diego Lima,3202,5,923.9510853047224,2278.05,Rio Branco,-9.973942,-67.873653
2025-08-14,Teclado,Periféricos,Norte,Diego Lima,5842,12,7255.434073141681,-1413.4300000000003,Manaus,-3.116977,-60.030904
2024-11-21,SSD,Informática,Norte,Eva Santos,4368,16,406.70256189610575,3961.3,Rio Branco,-10.015993,-67.785934
2025-12-02,Memória RAM,Armazenamento,Sul,Eva Santos,4953,29,3498.6747651403007,1454.33,Londrina,-23.286242,-51.204663
2023-10-12,Headphone,Informática,Norte,Bruno Costa,2527,25,493.7850229105568,2033.21,Porto Velho,-8.715045,-63.932556
2024-02-01,Memória RAM,Armazenamento,Sul,Bruno Costa,11822,21,836.7074865529493,10985.29,Londrina,-23.268602,-51.128342
2023-01-12,Headset,Informática,Sul,Diego Lima,5236,18,5298.224002022414,-62.220000000000255,Porto Alegre,-30.063385,-51.22072
2024-05-13,Teclado,Periféricos,Oeste,Ana Silva,3332,3,5205.121186914829,-1873.12,Desconhecida,,
2025-01-23,Mouse,Informática,Norte,Carla Dias,11159,20,341.77338344516306,10817.23,Boa Vista,2.825202,-60.651628
2023-02-04,Teclado,Informática,Oeste,Bruno Costa,3310,15,88.96128295729196,3221.04,Desconhecida,,
2024-12-27,Teclado,Informática,Leste,Bruno Costa,6726,5,704.2391717628493,6021.76,Desconhecida,,
2025-04-28,Webcam,Informática,Leste,Ana Silva,9053,13,6122.951269878582,2930.05,Desconhecida,,
2023-03-31,Teclado,Informática,Leste,Ana Silva,2736,19,4709.8456641919365,-1973.8500000000004,Desconhecida,,
2025-02-14,Teclado,Periféricos,Sul,Eva Santos,2798,12,381.8965018928535,2416.1,Joinville,-26.33406,-48.82434
2024-08-27,Headphone,Armazenamento,Sul,Carla Dias,7463,23,3945.728365712792,3517.27,Joinville,-26.256578,-48.860986
2025-08-27,Mouse,Informática,Sul,Ana Silva,1867,21,5719.272507871255,-3852.27,Curitiba,-25.406469,-49.234543
2025-10-18,Headphone,Periféricos,Norte,Bruno Costa,5458,5,6962.095045238386,-1504.1000000000004,Boa Vista,2.805413,-60.664926
2024-02-22,Headphone,Informática,Oeste,Bruno Costa,7557,6,7477.569006019363,79.43000000000029,Desconhecida,,
2023-04-25,Headset,Informática,Sul,Diego Lima,1020,7,2673.329258596208,-1653.33,Joinville,-26.294323,-48.805162
2024-09-08,Headphone,Armazenamento,Oeste,Ana Silva,3724,26,1155.7928330330644,2568.21,Desconhecida,,
2025-04-05,Webcam,Informática,Oeste,Eva Santos,5977,10,1956.453292193064,4020.55,Desconhecida,,
2024-02-17,Webcam,Periféricos,Oeste,Carla Dias,8136,16,6227.278216958572,1908.7200000000005,Desconhecida,,
2024-12-29,Memória RAM,Periféricos,Norte,Eva Santos,8612,8,7774.1549831351,837.8500000000004,Porto Velho,-8.777252,-63.85491
2025-10-17,Headset,Armazenamento,Norte,Bruno Costa,9885,9,3773.837449494214,6111.16,Boa Vista,2.79786,-60.715908
2025-01-30,Memória RAM,Informática,Leste,Eva Santos,8891,27,2498.397451298495,6392.6,Desconhecida,,
2024-11-06,Memória RAM,Periféricos,Leste,Bruno Costa,5919,4,3479.189409123473,2439.81,Desconhecida,,
2024-04-01,SSD,Informática,Oeste,Bruno Costa,5883,21,2494.120105589449,3388.88,Desconhecida,,
2025-07-08,Mouse,Informática,Leste,Bruno Costa,10054,21,2111.3811838006623,7942.62,Desconhecida,,
2023-07-11,Mouse,Informática,Oeste,Bruno Costa,3390,8,4782.505959064863,-1392.5100000000002,Desconhecida,,
2025-01-08,Headphone,Armazenamento,Norte,Bruno Costa,9704,25,204.62896455847164,9499.37,Manaus,-3.103748,-60.022149
2025-09-04,Headphone,Informática,Norte,Diego Lima,5043,7,2135.653809426706,2907.35,Palmas,-10.288031,-48.349056
2025-10-05,SSD,Periféricos,Norte,Eva Santos,9626,15,5318.146056532313,4307.85,Manaus,-3.09252,-59.984029
2023-04-06,Headphone,Informática,Sul,Diego Lima,1036,21,333.9365547498958,702.06,Florianópolis,-27.555236,-48.499543
2024-10-24,Mouse,Periféricos,Oeste,Diego Lima,6004,3,738.9583867507652,5265.04,Desconhecida,,
2023-02-06,Memória RAM,Informática,Norte,Ana Silva,5468,17,2403.697466703416,3064.3,Boa Vista,2.787279,-60.695353
2023-10-06,Teclado,Periféricos,Oeste,Ana Silva,2408,11,7032.2140049831605,-4624.21,Desconhecida,,
2023-08-05,Webcam,Periféricos,Leste,Ana Silva,4532,9,6137.898388509146,-1605.8999999999996,Desconhecida,,
2025-05-16,Teclado,Informática,Leste,Carla Dias,1935,5,255.4805049766487,1679.52,Desconhecida,,
2025-05-22,Teclado,Informática,Norte,Ana Silva,11885,25,4053.565508172856,7831.43,Manaus,-3.143674,-60.055669
2023-03-03,Mouse,Periféricos,Oeste,Eva Santos,7877,10,2255.524952380341,5621.48,Desconhecida,,
